37.88000,-122.23000,4.52600
37.86000,-122.22000,3.58500
37.85000,-122.24000,3.52100
37.85000,-122.25000,3.41300
37.85000,-122.25000,3.42200
37.85000,-122.25000,2.69700
37.84000,-122.25000,2.99200
37.84000,-122.25000,2.41400
37.84000,-122.26000,2.26700
37.84000,-122.25000,2.61100
37.85000,-122.26000,2.81500
37.85000,-122.26000,2.41800
37.85000,-122.26000,2.13500
37.84000,-122.26000,1.91300
37.85000,-122.26000,1.59200
37.85000,-122.26000,1.40000
37.85000,-122.27000,1.52500
37.85000,-122.27000,1.55500
37.84000,-122.26000,1.58700
37.84000,-122.27000,1.62900
37.85000,-122.27000,1.47500
37.85000,-122.27000,1.59800
37.84000,-122.27000,1.13900
37.84000,-122.27000,0.99700
37.84000,-122.27000,1.32600
37.85000,-122.28000,1.07500
37.85000,-122.28000,0.93800
37.85000,-122.28000,1.05500
37.84000,-122.28000,1.08900
37.84000,-122.28000,1.32000
37.84000,-122.28000,1.22300
37.84000,-122.28000,1.15200
37.84000,-122.27000,1.10400
37.83000,-122.27000,1.04900
37.83000,-122.27000,1.09700
37.83000,-122.27000,0.97200
37.83000,-122.27000,1.04500
37.83000,-122.28000,1.03900
37.83000,-122.26000,1.91400
37.83000,-122.26000,1.76000
37.83000,-122.26000,1.55400
37.83000,-122.26000,1.50000
37.84000,-122.26000,1.18800
37.84000,-122.26000,1.88800
37.83000,-122.26000,1.84400
37.83000,-122.26000,1.82300
37.83000,-122.26000,1.42500
37.82000,-122.27000,1.37500
37.82000,-122.26000,1.87500
37.82000,-122.27000,1.12500
37.82000,-122.27000,1.71900
37.82000,-122.27000,0.93800
37.82000,-122.27000,0.97500
37.82000,-122.27000,1.04200
37.82000,-122.28000,0.87500
37.82000,-122.28000,0.83100
37.82000,-122.28000,0.87500
37.82000,-122.28000,0.85300
37.82000,-122.28000,0.80300
37.82000,-122.29000,0.60000
37.83000,-122.29000,0.75700
37.82000,-122.29000,0.75000
37.81000,-122.29000,0.86100
37.81000,-122.30000,0.76100
37.81000,-122.30000,0.73500
37.81000,-122.30000,0.78400
37.81000,-122.30000,0.84400
37.80000,-122.29000,0.81300
37.81000,-122.30000,0.85000
37.81000,-122.29000,1.29200
37.81000,-122.29000,0.82500
37.81000,-122.29000,0.95200
37.81000,-122.29000,0.75000
37.81000,-122.29000,0.67500
37.81000,-122.29000,1.37500
37.81000,-122.28000,1.77500
37.81000,-122.28000,1.02100
37.81000,-122.28000,1.08300
37.81000,-122.29000,1.12500
37.80000,-122.28000,1.31300
37.81000,-122.28000,1.62500
37.81000,-122.27000,1.12500
37.81000,-122.28000,1.12500
37.81000,-122.28000,1.37500
37.81000,-122.28000,1.18800
37.81000,-122.28000,0.98200
37.81000,-122.27000,1.18800
37.81000,-122.27000,1.62500
37.80000,-122.27000,1.37500
37.80000,-122.27000,5.00001
37.80000,-122.27000,1.62500
37.80000,-122.28000,1.37500
37.80000,-122.28000,1.62500
37.79000,-122.27000,1.87500
37.80000,-122.27000,1.79200
37.80000,-122.26000,1.30000
37.82000,-122.26000,1.83800
37.81000,-122.26000,1.25000
37.82000,-122.26000,1.70000
37.82000,-122.26000,1.93100
37.81000,-122.25000,2.57800
37.81000,-122.25000,2.73400
37.81000,-122.25000,2.37500
37.81000,-122.25000,3.50000
37.81000,-122.26000,3.35700
37.82000,-122.24000,3.13400
37.81000,-122.24000,2.68500
37.81000,-122.25000,2.59400
37.82000,-122.24000,2.75700
37.82000,-122.25000,2.25000
37.82000,-122.25000,2.62500
37.82000,-122.25000,2.18500
37.82000,-122.25000,2.55000
37.83000,-122.25000,2.24100
37.83000,-122.25000,2.43100
37.83000,-122.25000,2.31600
